CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
San Marino,SMR,20220401,,C1: School closing,0,,"Mask wearing is strongly recommended but not mandated since April 1st 2022.    https://web.archive.org/web/20220510073445/https://www.visitsanmarino.com/pub1/VisitSM/visitnews/20220329_Informazioni-utili-COVID-19.html"
San Marino,SMR,20220401,,C2: Workplace closing,0,,"Since April 1st 2022 free access to all locations without documentation    https://web.archive.org/web/20220510073445/https://www.visitsanmarino.com/pub1/VisitSM/visitnews/20220329_Informazioni-utili-COVID-19.html"
San Marino,SMR,20220401,,C3: Cancel public events,0,,"San Marino repealed it's coronavirus act on 1st April 2022 with only a string recommendation to wear a mask remaining.    https://web.archive.org/web/20220510073445/https://www.visitsanmarino.com/pub1/VisitSM/visitnews/20220329_Informazioni-utili-COVID-19.html  https://web.archive.org/web/20220616072333/https://www.esteri.sm/pub1/EsteriSM/Covid/Covid.html"
San Marino,SMR,20220401,,C4: Restrictions on gatherings,0,,"San Marino repealed it's coronavirus act on 1st April 2022 with only a string recommendation to wear a mask remaining.    https://web.archive.org/web/20220510073445/https://www.visitsanmarino.com/pub1/VisitSM/visitnews/20220329_Informazioni-utili-COVID-19.html  https://web.archive.org/web/20220616072333/https://www.esteri.sm/pub1/EsteriSM/Covid/Covid.html"
San Marino,SMR,20220401,20220531,C8: International travel controls,1,,"From 1st of April as stated in new decree, entry to San Marino is allowed on providing a negative coronavirus test taken no later than 48 hours before entry. Entry into San Marino is only possible through Italy and so the Covid regulations in Italy also apply.  https://web.archive.org/web/20220510073445/https://www.visitsanmarino.com/pub1/VisitSM/visitnews/20220329_Informazioni-utili-COVID-19.html"
San Marino,SMR,20220501,,H1: Public information campaigns,1,1,"Covid-19 information was periodically updated through various government channels. Many of these were not archived after 2021 and the initial coding used very outdated links, so in the process of reviewing I have pieced together what I can with what information is available. It appears that on this particular site, information ceased after April 2022. Coding will reflect the best information that I can find in this period, but it is limited.    May 2022 update:  https://web.archive.org/web/20220531065323/https://www.esteri.sm/pub1/EsteriSM/Covid/Covid.html    December 2022 update:  https://web.archive.org/web/20221231074126/https://www.esteri.sm/pub1/EsteriSM/Covid/Covid.html"
San Marino,SMR,20220523,,V2: Vaccine Availability,3,,"Available to all   https://archive.ph/f7STL  https://archive.ph/Hv2M3  https://archive.ph/433a1  "
San Marino,SMR,20220523,,V3: Vaccine Financial Support,5,,"Free to all  https://web.archive.org/web/20211009064241/https://vaccinocovid.iss.sm/gratuito-vaccino-anticovid  "
San Marino,SMR,20220523,,V4: Mandatory Vaccination,1,,"The Authorities of the Republic of San Marino have issued Decree Law no. 55 of 29 March 2022, End of the state of emergency caused by Covid-19 and general provisions related to the current state of the Covid-19 pandemic. The provisions of the above Decree-Law, unless otherwise provided for, shall apply until expressly repealed.    This new decree explicitly states that till December 31st, 2022, it is mandatory for all public and private health workers, as well as, social health personnel to be vaccinated, in order to access workplace.  https://archive.ph/LToFm"
San Marino,SMR,20220601,,C8: International travel controls,0,,"From 1st of April as stated in new decree, entry to San Marino is allowed on providing a negative coronavirus test taken no later than 48 hours before entry. Entry into San Marino is only possible through Italy and so the Covid regulations in Italy also apply.  https://web.archive.org/web/20220510073445/https://www.visitsanmarino.com/pub1/VisitSM/visitnews/20220329_Informazioni-utili-COVID-19.html    As of 1 June, COVID-19 restrictions on entering Italy have been lifted. Italy does not require any proof of vaccination, a negative test result, or a COVID-19 recovery certificate to enter the country, regardless of your vaccination status. Entry requirements for Italy are the same for all travellers, regardless of COVID-19 vaccination status. http://web.archive.org/web/20220611151945/https://www.salute.gov.it/portale/nuovocoronavirus/dettaglioContenutiNuovoCoronavirus.jsp?lingua=english&id=5412&area=nuovoCoronavirus&menu=vuoto http://web.archive.org/web/20220611152045/https://www.gov.uk/foreign-travel-advice/italy/entry-requirements"
San Marino,SMR,20220801,,H2: Testing policy,0,,"Decree n. 111 from August 2022 (indicates that there is no more voluntary paid testing):    Letter a), of paragraph 1, of article 10 of Decree Law No. 72 of 28 April 2022 is amended as follows: ""a) the voluntary  and paid  request, at the public structure of the ISS, to perform diagnostic tests relating to COVID-19 for those waiting to receive a  diagnosis of recovery from COVID-19;”.    https://web.archive.org/web/20230426092514/https://www.iss.sm/on-line/home/aggiornamenti-coronavirus/articolo49013968.html"
San Marino,SMR,20220801,,H6: Facial Coverings,0,,"See Decree n. 111 from 1 August. Masks are no longer strongly recommended. No policy change found from this point through the end of 2022.    https://web.archive.org/web/20230426092514/https://www.iss.sm/on-line/home/aggiornamenti-coronavirus/articolo49013968.html"
Somalia,SOM,20200314,20200317,C8: International travel controls,3,,"On March 15, the government announced all passengers originating from China, Iran, South Korea, and Italy or transiting through one of those countries for the last 14 days will not be allowed to enter the country. https://web.archive.org/web/20200510141439/https://www.aa.com.tr/en/latest-on-coronavirus-outbreak/covid-19-somalia-bans-entry-from-worst-hit-countries/1766837"
Somalia,SOM,20200318,20200802,C8: International travel controls,4,,"On March 18, the Federal Government of Somalia implemented flight restrictions intended to limit the spread of COVID-19. International flights were initially suspended for a period of 15 days. On April 6, this suspension was extended for an additional 30 days, with humanitarian and cargo exceptions. https://web.archive.org/web/20200510143026/https://so.usembassy.gov/covid-19-information/"
Somalia,SOM,20200319,20200622,C3: Cancel public events,2,1,"To prevent the spread of the virus, the Somali Gov has shut down educational institutions, banned public events and meetings, and advised mosques to limit gatherings   http://web.archive.org/web/20210530114400/https://www.uncdf.org/article/5509/local-government-empowerment-is-the-key-to-containing-coronavirus-in-somalia"
Somalia,SOM,20200319,20200521,C4: Restrictions on gatherings,3,1,"Can't find any specific size range. Just ""large public gatherings have been banned"" and https://web.archive.org/web/20200510152828/https://www.aljazeera.com/news/2020/03/coronavirus-pandemic-experts-somalia-risk-greater-china-200319052938789.html "
Somalia,SOM,20200319,20221108,H1: Public information campaigns,2,1,"Since around March 19th, the Somalia Ministry of Health has been posting Coronoavirus updates and health guidelines to citizens. Due to the rampant poverty in the country, many citizens are not able to follow the guidelines and have to work.  http://web.archive.org/web/20210530191601/https://twitter.com/MoH_Somalia?ref_src=twsrc%5Etfw The MOH also has a dedicated COVID page on its website: https://web.archive.org/web/20200530204910/https://moh.gov.so/en/"
Somalia,SOM,20200321,20200622,C1: School closing,3,1,"Confronted with the COVID-19 pandemic, the Somali Government decided to close all educational institutions, both public and private, to contain the spread of the virus. The closure became effective on 21 March and is to last until 3 April at least, though an extension of that deadline is likely.https://web.archive.org/web/20200510150450/https://www.ei-ie.org/en/detail/16710/somalia-education-union-seeks-guarantee-of-teachers%25E2%2580%2599-salaries-during-covid-19-school-closures"
Somalia,SOM,20200325,20201008,H2: Testing policy,1,,"According to Mohamed Mohamud Ali, chairman of Somali Medical Association, up until March 19th the country didn't have a single testing kit (https://web.archive.org/web/20200510152828/https://www.aljazeera.com/news/2020/03/coronavirus-pandemic-experts-somalia-risk-greater-china-200319052938789.html) Jack Ma donated medical supplies to Somalia but even now there are only enough kits to test those who show extreme symptoms (https://web.archive.org/web/20200510162736/https://www.aljazeera.com/news/2020/04/somalia-struggles-coronavirus-infections-undetected-200428193056599.html)"
